1.000000000000000000e+00,2.000000000000000042e-03,1.663798688562464476e+09,3.107893880068128567e+01,-5.323350956270998857e+00
1.000000000000000000e+00,4.000000000000000083e-03,1.663798690588091850e+09,3.057185435410428198e+01,-4.637177630004607032e+00
1.000000000000000000e+00,1.000000000000000021e-02,1.663798692610049963e+09,3.057185435410428198e+01,-1.834131738725325311e+00
1.000000000000000000e+00,2.000000000000000042e-02,1.663798694634533405e+09,3.120567633647575079e+01,-1.855502650111533480e+00
1.000000000000000000e+00,4.000000000000000083e-02,1.663798696658389091e+09,3.031823133577923457e+01,-3.713758840223025381e-01
